id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
25sgk305KZfyuqVBQIahim,0.7190000000000001,0.7040000000000001,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436,4
6JQvHMSaR8flFsN53ypOfP,0.6990000000000001,0.5579999999999999,11,-7.622000000000001,1,0.0603,0.462,0.0,0.11599999999999999,0.493,79.992,165000,4
4OBZT9EnhYIV17t4pGw7ig,0.473,0.371,4,-10.219,0,0.0405,0.795,0.0,0.109,0.413,75.208,209400,4
3WRIaWsws011vHMd9uzPjG,0.7340000000000001,0.6829999999999999,1,-6.105,1,0.0776,0.013000000000000001,0.0,0.28,0.445,162.03799999999998,228367,4
4OafepJy2teCjYJbvFE60J,0.568,0.6559999999999999,8,-5.412999999999999,1,0.0433,0.0211,1.3699999999999998e-05,0.213,0.364,100.04899999999999,198160,4
7lAK3oHbfEnvUQWosrMMpR,0.785,0.5539999999999999,0,-6.571000000000001,1,0.0409,0.28300000000000003,3.4e-06,0.11599999999999999,0.14400000000000002,128.047,150043,4
74lnM5V6ecvoTPV0fvptx9,0.8079999999999999,0.617,10,-9.32,0,0.442,0.113,0.0,0.7340000000000001,0.632,149.96200000000002,166400,4
7wcyO1rrH3Ru4t659IjG41,0.7809999999999999,0.597,10,-6.794,0,0.23,0.0415,0.0,0.152,0.544,158.043,149949,4
75ZvA4QfFiZvzhj2xkaWAh,0.556,0.5379999999999999,8,-5.4079999999999995,0,0.0382,0.0689,0.0,0.196,0.29100000000000004,143.95,223347,4
6vN77lE9LK6HP2DewaN6HZ,0.9640000000000001,0.34600000000000003,5,-9.309,0,0.53,0.035,0.0,0.10800000000000001,0.562,119.958,142273,4
3swc6WTsr7rl9DqQKQA55C,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.45899999999999996,140.06,221440,4
4w8niZpiMy6qz1mntFA5uM,0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4
7AQim7LbvFVZJE3O8TYgf2,0.797,0.5329999999999999,0,-9.74,0,0.0412,0.0172,0.000152,0.10300000000000001,0.32899999999999996,131.036,146520,4
6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7,-9.211,1,0.109,0.0332,8.290000000000001e-05,0.552,0.35700000000000004,77.169,198973,4
4VUwkH455At9kENOfzTqmF,0.638,0.7170000000000001,2,-4.7219999999999995,1,0.0337,0.34600000000000003,0.0,0.105,0.249,100.027,180000,4
04MLEeAMuV9IlHEsD8vF6A,0.765,0.7040000000000001,5,-4.5889999999999995,0,0.127,0.0215,0.0,0.22699999999999998,0.498,147.055,192172,4
2iUXsYOEPhVqEBwsqP70rE,0.596,0.8540000000000001,7,-5.114,0,0.46299999999999997,0.0169,0.0,0.124,0.152,120.274,203418,4
0AluA5RNsa4Cx6XRhf2hWZ,0.81,0.353,6,-9.931000000000001,0,0.31,0.588,0.0,0.102,0.0727,88.031,208293,4
3EPXxR3ImUwfayaurPi3cm,0.5529999999999999,0.586,11,-6.319,1,0.0362,0.6970000000000001,0.0,0.0813,0.44299999999999995,126.684,196373,4
1KVczjazCcCCgM3gXXUl47,0.612,0.601,8,-7.0889999999999995,1,0.16399999999999998,0.168,0.0,0.11699999999999999,0.525,147.018,223543,4
4qKcDkK6siZ7Jp1Jb4m0aL,0.922,0.581,10,-7.495,1,0.27,0.0010400000000000001,5.8599999999999995e-05,0.105,0.595,140.02200000000002,181263,4
5JEx7HbmvHQQswJCsoo9rA,0.574,0.758,1,-5.029,0,0.0621,0.0969,0.0,0.395,0.49200000000000005,144.111,182623,4
7pdF27mSDuPWhppnHAmWHa,0.735,0.525,6,-2.9389999999999996,0,0.0441,0.653,0.9179999999999999,0.10099999999999999,0.369,160.14700000000002,157777,4
4VXIryQMWpIdGgYR4TrjT1,0.6709999999999999,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4
1ThmUihH9dF8EV08ku5AXN,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,145627,4
5274I4mUMnYczyeXkGDWZN,0.6559999999999999,0.542,7,-7.358,1,0.32299999999999995,0.0484,0.0,0.126,0.551,166.111,141587,4
5W83ErFkO3aKAIS1WMi6u0,0.807,0.8029999999999999,11,-4.156000000000001,1,0.126,0.602,0.00853,0.136,0.706,91.98700000000001,258800,4
5OCJzvD7sykQEKHH7qAC3C,0.602,0.6579999999999999,1,-5.934,1,0.0558,0.0233,5.9999999999999995e-05,0.237,0.268,145.031,197547,4
2FUNBaa5DwItJtYEBgAblU,0.89,0.607,9,-6.916,0,0.124,0.158,0.00022799999999999999,0.11800000000000001,0.22399999999999998,134.02200000000002,233040,4
67fNrBUMc7iWMofdCaoJV9,0.845,0.76,1,-6.007000000000001,0,0.35700000000000004,0.221,0.0,0.107,0.5579999999999999,101.865,145520,4
22An65gG31JLf9n18qjdhZ,0.78,0.49200000000000005,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,94246,4
6Gy7rXB6Ku5vIWC7WGWsl3,0.745,0.715,1,-3.3680000000000003,0,0.245,0.128,0.0,0.182,0.342,94.51299999999999,136032,4
7AFASza1mXqntmGtbxXprO,0.669,0.308,11,-10.068,1,0.028999999999999998,0.883,0.0,0.0984,0.52,64.934,121887,4
6vWEAOUSxohKxhp0K1BsxL,0.6609999999999999,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.35200000000000004,149.937,230400,4
6wWaVoUOzLQJHd3bWAUpdZ,0.753,0.6859999999999999,1,-5.415,0,0.284,0.0677,0.0,0.193,0.8859999999999999,132.055,194732,4
7sO5G9EABYOXQKNPNiE9NR,0.88,0.428,9,-8.28,1,0.20600000000000002,0.149,5.07e-05,0.114,0.33299999999999996,100.007,172800,4
51NFxnQvaosfDDutk0tams,0.695,0.573,4,-8.597000000000001,0,0.106,0.46,0.0734,0.48200000000000004,0.408,99.939,179172,4
2uIX8YMNjGMD7441kqyyNU,0.475,0.37,4,-7.725,0,0.0361,0.8190000000000001,0.0577,0.0841,0.157,144.828,200560,4
2IoZOYOZDrWCOLoZoYedxQ,0.861,0.48100000000000004,2,-7.309,1,0.34299999999999997,0.125,1.3800000000000002e-05,0.0903,0.188,146.99200000000002,195736,4
7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0,-9.961,0,0.0536,0.28800000000000003,0.0,0.243,0.228,143.88299999999998,354320,4
4QIyEq7TcTdAcxjI2AFlAK,0.9309999999999999,0.387,1,-9.127,1,0.41200000000000003,0.08800000000000001,0.0,0.136,0.376,125.978,179405,4
7fa9MBXhVfQ8P8Df9OEbD8,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.44799999999999995,124.959,235545,4
5600nq7TiBraBX2jobyJ3l,0.588,0.821,5,-6.54,0,0.21600000000000003,0.00579,0.000275,0.20800000000000002,0.509,188.09799999999998,182075,4
2P91MQbaiQOfbiz9VqhqKQ,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.10400000000000001,0.419,91.97,197437,4
4BiiOzZCrXEzHRLYcYFiD5,0.773,0.6990000000000001,1,-5.982,0,0.0958,0.488,3.6000000000000003e-06,0.0814,0.513,104.941,180120,4
3a1lNhkSLSkpJE4MSHpDu9,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.49200000000000005,123.146,220293,4
5WHTFyqSii0lmT9R21abT8,0.674,0.8809999999999999,9,-2.853,1,0.147,0.29600000000000004,3.01e-06,0.0793,0.23399999999999999,98.994,178480,4
4NBTZtAt1F13VvlSKe6KTl,0.575,0.5710000000000001,1,-7.906000000000001,1,0.0439,0.0558,0.0,0.0912,0.449,105.04899999999999,197947,4
4e4fqjx0Izh4svvTef1z7e,0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,164205,4
7wFybC8jBH3zE139OpCtpG,0.6629999999999999,0.675,2,-12.159,1,0.0359,0.0863,0.00133,0.11699999999999999,0.17600000000000002,101.00399999999999,202093,4
7GX5flRQZVHRAGd6B4TmDO,0.732,0.75,11,-6.3660000000000005,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707,4
2LskIZrCeLxRvCiGP8gxlh,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.28800000000000003,104.969,198903,4
3oDkdAySo1VQQG0ptV7uwa,0.665,0.6509999999999999,1,-5.515,1,0.156,0.0414,0.0,0.0896,0.237,163.935,175755,4
2v5JTeM6hSmi5wWy7jiwrI,0.741,0.845,5,-3.568,0,0.0381,0.15,0.0,0.174,0.9259999999999999,129.939,233613,4
2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,-5.832999999999999,1,0.125,0.0589,5.9999999999999995e-05,0.396,0.35,91.03,217925,4
3jq1RpStaB1YGyN3rRZGca,0.68,0.313,3,-13.672,0,0.0347,0.5820000000000001,0.0,0.19,0.405,135.034,144724,4
42fw0rxRO2xbesF6mJfd4Y,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4
7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,4,-3.8739999999999997,1,0.0722,0.0161,2.77e-06,0.451,0.7170000000000001,142.929,131064,4
6GSkLS2y4ZnnZsuRAj975K,0.78,0.828,8,-2.235,1,0.237,0.409,0.0,0.10400000000000001,0.7859999999999999,160.113,167898,4
5aXgz1oKK8Q9z9xvTmSnrO,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4
6gBFPUFcJLzWGx4lenP6h2,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,4
4jvjzW7Hm0yK4LvvE0Paz9,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.01299999999999,196400,4
45Egmo7icyopuzJN0oMEdk,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.33799999999999997,143.955,201707,4
3L19besdNQzd342qL78xqm,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,4
3GVkPk8mqxz0itaAriG1L7,0.7340000000000001,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.11199999999999999,0.6890000000000001,129.953,95467,4
75lcPkAkUsKWHGBlGM476R,0.825,0.5720000000000001,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,175954,4
27rdGxbavYJeBphck5MZAF,0.601,0.794,7,-5.843999999999999,0,0.0671,0.00987,1.36e-06,0.38799999999999996,0.244,114.066,217467,4
0ZNrc4kNeQYD9koZ3KvCsy,0.745,0.34600000000000003,1,-7.709,1,0.331,0.005520000000000001,0.0,0.0881,0.11199999999999999,203.91099999999997,237240,4
3GJ4hzg4lrGwU51Y3VARbF,0.616,0.43799999999999994,1,-5.968,1,0.0298,0.35600000000000004,0.0,0.24,0.386,135.929,213387,4
3CA9pLiwRIGtUBiMjbZmRw,0.586,0.909,8,-6.474,1,0.0705,0.0891,0.000109,0.11900000000000001,0.757,93.39399999999999,210747,4
6CTWathupIiDs7U4InHnDA,0.47700000000000004,0.61,11,-5.627999999999999,0,0.14400000000000002,0.225,0.0,0.107,0.358,79.882,213993,4
1pfgsjmxVZhoZpeDx6POKv,0.6579999999999999,0.804,0,-5.735,1,0.0377,0.00463,0.0,0.17800000000000002,0.508,120.04700000000001,205793,4
5Z3GHaZ6ec9bsiI5BenrbY,0.7979999999999999,0.539,1,-6.351,1,0.0421,0.19899999999999998,1.66e-05,0.165,0.39399999999999996,136.94899999999998,202547,4
51w9Jbat1pLeWINGCpnQUR,0.698,0.66,0,-7.882999999999999,1,0.052000000000000005,0.0226,0.0,0.0622,0.451,159.94899999999998,248521,4
79esEXlqqmq0GPz0xQSZTV,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,0.425,105.027,201200,4
2rxQMGVafnNaRaXlRMWPde,0.552,0.402,11,-7.431,1,0.0262,0.6759999999999999,0.0,0.0928,0.382,103.31299999999999,193200,4
7KXjTSCq5nL1LoYtL7XAwS,0.9079999999999999,0.621,1,-6.638,0,0.102,0.00028199999999999997,5.39e-05,0.0958,0.42100000000000004,150.011,177000,4
0rKtyWc8bvkriBthvHKY8d,0.515,0.479,3,-7.457999999999999,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4
4EAV2cKiqKP5UPZmY6dejk,0.667,0.741,1,-4.099,1,0.0378,0.0425,0.0,0.0761,0.42200000000000004,149.908,204747,4
6GzApXoBQiiAjak3tOQfV3,0.611,0.52,0,-5.445,1,0.0346,0.0132,0.0,0.105,0.7709999999999999,159.92700000000002,149878,4
152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,4
5w9c2J52mkdntKOmRLeM2m,0.737,0.86,8,-2.6519999999999997,0,0.0593,0.11,1.94e-06,0.0574,0.6559999999999999,93.98899999999999,193227,4
1iPBD72u3nAyFEeardYuBV,0.792,0.5710000000000001,8,-7.539,0,0.094,0.301,0.0,0.1,0.556,99.999,139200,4
09IStsImFySgyp0pIQdqAc,0.753,0.657,7,-3.0610000000000004,1,0.0449,0.171,0.0,0.11199999999999999,0.43700000000000006,107.01,184732,4
7vGuf3Y35N4wmASOKLUVVU,0.52,0.7609999999999999,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.28600000000000003,141.971,180823,4
21kOVEG3bDCVphKhXL8XmQ,0.831,0.795,1,-6.186,1,0.264,0.221,0.0,0.29100000000000004,0.7440000000000001,160.063,96064,4
5tAa8Uaqr4VvA3693mbIhU,0.665,0.6990000000000001,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,190932,4
4DyBx5MYoq8RsU33cEAIxT,0.7879999999999999,0.841,4,-4.006,0,0.14300000000000002,0.122,0.0011,0.166,0.493,190.08900000000003,166476,4
5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.32299999999999995,0.0,0.14300000000000002,0.7609999999999999,126.899,238200,4
62vpWI1CHwFy7tMIcSStl8,0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.45799999999999996,100.0,292987,4
32lItqlMi4LBhb4k0BaSaC,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.06400000000002,227533,4
7wBJfHzpfI3032CSD7CE2m,0.48700000000000004,0.789,8,-3.69,1,0.044000000000000004,0.009470000000000001,4.05e-06,0.18899999999999997,0.0564,150.007,270715,4
5WtfUKzXircvW8l5aaVZWT,0.518,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.85399999999998,173307,4
60SdxE8apGAxMiRrpbmLY0,0.8759999999999999,0.7859999999999999,10,-4.8839999999999995,0,0.306,0.0627,0.0,0.127,0.575,153.06799999999998,244679,4
5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059000000000000004,0.695,0.0,0.0902,0.494,85.04299999999999,211467,4
0hPLZrnDgtKxrym1BHjDhd,0.872,0.591,6,-6.952000000000001,0,0.359,0.111,0.0,0.14400000000000002,0.696,131.982,205352,4
1ZAyjvIk9YiD76yYy0TEG6,0.8759999999999999,0.519,11,-6.531000000000001,1,0.14300000000000002,0.20199999999999999,0.0,0.10800000000000001,0.158,94.98100000000001,175230,4
0FQhAHyHGsrbSHvDURmFPn,0.6920000000000001,0.39399999999999996,11,-8.745,0,0.207,0.47200000000000003,0.00019099999999999998,0.11699999999999999,0.324,89.936,170852,4
6eYxmK9fdL4hwLnXG2zY3s,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346,4
5itOtNx0WxtJmi1TQ3RuRd,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,4
0Fpen1PTuEnCmOJtUU9Iud,0.85,0.785,8,-4.963,0,0.345,0.0367,0.0,0.155,0.718,145.063,343099,4
3GCdLUSnKSMJhs4Tj6CV3s,0.698,0.633,8,-4.946000000000001,1,0.0597,0.0605,0.000194,0.0926,0.552,96.92399999999999,232187,4
18uwL0vNUanqZH0ro2QcOP,0.795,0.17800000000000002,0,-11.991,1,0.0574,0.607,0.0,0.623,0.608,93.98200000000001,181613,4
6vsV4D8BM6PioRr1UOx0n2,0.6970000000000001,0.552,1,-10.270999999999999,0,0.196,0.479,0.127,0.147,0.278,75.235,180567,4
7oJrVhiTPZGBXWPwhxjy9S,0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,156000,4
4S8d14HvHb70ImctNgVzQQ,0.9009999999999999,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.32899999999999996,104.053,127947,4
1NHlyKgtR4roNylOhidKSv,0.888,0.74,8,-5.3629999999999995,1,0.23800000000000002,0.00586,0.0,0.218,0.664,100.00299999999999,175711,4
2FY7b99s15jUprqC0M5NCT,0.7040000000000001,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,189467,4
04ZTP5KsCypmtCmQg5tH9R,0.63,0.6940000000000001,11,-6.257000000000001,0,0.0253,0.00281,0.0,0.0719,0.21600000000000003,97.005,195519,4
